instrument_type,symbol,scrip_name,scrip_code,isin,isin_reinvestment
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IV - Plan A - Dividend Option,,INF204KA1651,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IV - Plan A - Growth Option,,INF204KA1644,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IV - Plan B - Direct Plan - Growth Option,,INF204KA1701,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IV - Plan B - Dividend Payout Option,,INF204KA1693,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IV - Plan B - Growth Option,,INF204KA1685,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IV - Plan C - Direct Plan - Dividend Payout Option,,INF204KA1750,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IV - Plan C - Direct Plan - Growth Option,,INF204KA1743,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IV - Plan C - Dividend Payout Option,,INF204KA1735,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IV - Plan C - Growth Option,,INF204KA1727,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IV - Plan D - Direct Plan - Dividend Payout Option,,INF204KA1792,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IV - Plan D - Direct Plan - Growth Option,,INF204KA1784,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IV - Plan D - Dividend Payout Option,,INF204KA1776,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IV - Plan D - Growth Option,,INF204KA1768,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IV - Plan E - Direct Plan - Dividend Payout Option,,INF204KA1834,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IV - Plan E - Direct Plan - Growth Option,,INF204KA1826,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IV - Plan E - Dividend Payout Option,,INF204KA1818,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IV - Plan E - Growth Option,,INF204KA1800,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IX- Plan A- Direct Plan-Dividend Payout Option,,INF204KA17W8,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IX- Plan A- Direct Plan-Growth Option,,INF204KA18W6,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IX- Plan A- Dividend Payout Option,,INF204KA19W4,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IX- Plan A- Growth Option,,INF204KA10X1,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IX- Plan B- Direct Plan-Dividend Payout Option,,INF204KA15Z5,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IX- Plan B- Direct Plan-Growth Option,,INF204KA16Z3,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IX- Plan B- Dividend Payout Option,,INF204KA17Z1,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IX- Plan B- Growth Option,,INF204KA18Z9,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IX- Plan C- Direct Plan-Dividend Payout Option,,INF204KB1304,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IX- Plan C- Direct Plan-Growth Option,,INF204KB1296,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IX- Plan C- Dividend Payout Option,,INF204KB1304,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund IX- Plan C- Growth Option,,INF204KB1312,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V - Plan A - Direct Plan - Dividend Payout Option,,INF204KA1HW5,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V - Plan A - Direct Plan - Growth Option,,INF204KA1HV7,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V - Plan A - Dividend Payout Option,,INF204KA1HU9,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V - Plan A - Growth Option,,INF204KA1HT1,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V - Plan B - Direct Plan - Dividend Payout Option,,INF204KA1IU7,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V - Plan B - Direct Plan - Growth Option,,INF204KA1IT9,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V - Plan B - Dividend Payout Option,,INF204KA1IS1,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V - Plan B - Growth Option,,INF204KA1IR3,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V - Plan C -Direct Plan -Growth Option,,INF204KA1IX1,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V - Plan C -Dividend Payout Option,,INF204KA1IW3,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V - Plan C -Growth Option,,INF204KA1IV5,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V - Plan E - Direct Plan - Dividend Payout Option,,INF204KA1KU3,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V - Plan E - Direct Plan - Growth Option,,INF204KA1KT5,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V - Plan E - Dividend Payout Option,,INF204KA1KS7,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V - Plan E - Growth Option,,INF204KA1KR9,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V - Plan F- Direct Plan - Dividend Payout Option,,INF204KA1MB9,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V - Plan F- Direct Plan - Growth Option,,INF204KA1MA1,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V - Plan F- Dividend Payout Option,,INF204KA1LZ0,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V - Plan F- Growth Option,,INF204KA1LY3,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V- Plan G- Direct Plan - Dividend Payout Option,,INF204KA1NA9,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V- Plan G- Direct Plan - Growth Option,,INF204KA1MZ8,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V- Plan G- Dividend Payout Option,,INF204KA1MY1,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V- Plan G- Growth Option,,INF204KA1MX3,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V- Plan H- Direct Plan- Dividend payout option,,INF204KA1PM9,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V- Plan H- Direct Plan- Growth Option,,INF204KA1PL1,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V- Plan H- Dividend Payout Option,,INF204KA1PK3,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund V- Plan H- Growth Option,,INF204KA1PJ5,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI Plan D- Growth Option,,INF204KA1UO5,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI- Plan A- Direct Plan- Growth Option,,INF204KA1RQ6,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI- Plan A- Growth Option,,INF204KA1RO1,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI- Plan B- Direct Plan- DIvidend Payout Option,,INF204KA1TA6,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI- Plan B- Direct Plan- Growth Option,,INF204KA1SZ5,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI- Plan B- Dividend Payout Option,,INF204KA1SY8,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI- Plan B- Growth Option,,INF204KA1SX0,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI- Plan C- Direct Plan Dividend Payout Option,,INF204KA1UI7,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI- Plan C- Direct Plan- Growth Option,,INF204KA1UH9,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI- Plan C- Dividend Payout Option,,INF204KA1UG1,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI- Plan C- Growth Option,,INF204KA1UF3,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI- Plan D- Direct Plan- Dividend Payout Option,,INF204KA1UR8,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI- Plan D- Direct Plan- Growth Option,,INF204KA1UQ0,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI- Plan D- Dividend Payout Option,,INF204KA1UP2,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI- Plan E - Growth Option,,INF204KA1VS4,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI- Plan E- Direct Plan- Growth Option,,INF204KA1VU0,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI- Plan E- Dividend Payout Option,,INF204KA1VT2,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI- Plan F- Direct Plan - Dividend Payout Option,,INF204KA1WN3,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI- Plan F- Direct Plan - Growth Option,,INF204KA1WM5,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI- Plan F- Dividend Payout Option,,INF204KA1WL7,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VI- Plan F- Growth Option,,INF204KA1WK9,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VII - Plan B - Direct Plan - Dividend Payout Option,,INF204KA1ZC9,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VII - Plan B - Direct Plan - Growth Option,,INF204KA1ZD7,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VII - Plan B - Dividend Payout Option,,INF204KA1ZE5,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VII - Plan B - Growth Option,,INF204KA1ZF2,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VII- Plan A- Direct Plan-Dividend Payout Option,,INF204KA1XU6,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VII- Plan A- Direct Plan-Growth Option,,INF204KA1XV4,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VII- Plan A- Dividend Payout Option,,INF204KA1XW2,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VII- Plan A- Growth Option,,INF204KA1XX0,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VII- Plan C- Direct Plan-Dividend Payout Option,,INF204KA1B23,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VII- Plan C- Direct Plan-Growth Option,,INF204KA1B31,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VII- Plan C- Dividend Payout Option,,INF204KA1B49,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VII- Plan C- Growth Option,,INF204KA1B56,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VII- Plan D- Direct Plan- Growth Option,,INF204KA1G44,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VII- Plan D- Direct Plan-Dividend Payout Option,,INF204KA1G36,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VII- Plan D- Dividend Payout Option,,INF204KA1G51,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VII- Plan D- Growth Option,,INF204KA1G69,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VII- Plan E- Direct Plan-Dividend Payout Option,,INF204KA1L70,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VII- Plan E- Direct Plan-Growth Option,,INF204KA1L88,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VII- Plan E- Dividend Payout Option,,INF204KA1L96,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VII- Plan E- Growth Option,,INF204KA1M04,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan A- Direct Plan- Growth Option,,INF204KA11J8,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan A- Direct Plan-Dividend Payout Option,,INF204KA10J0,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan A- Dividend Payout Option,,INF204KA12J6,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan A- Growth Option,,INF204KA13J4,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan B-Direct Plan-Dividend Payout Option,,INF204KA18K1,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan B-Direct Plan-Growth Option,,INF204KA19K9,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan B-Dividend Payout Option,,INF204KA10L6,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan B-Growth Option,,INF204KA11L4,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan C- Direct Plan-Dividend Payout Option,,INF204KA11O8,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan C- Direct Plan-Growth Option,,INF204KA12O6,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan C- Dividend Payout Option,,INF204KA13O4,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan C- Growth Option,,INF204KA14O2,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund- VI- Plan A- Direct Plan- Dividend Payout Option,,INF204KA1RR4,
Mutual Fund,,Reliance Dual Advantage Fixed Tenure Fund- VI- Plan A- Dividend Payout Option,,INF204KA1RP8,
Mutual Fund,,Reliance Dual Advantge Fixed Tenure Fund II - Plan B - Growth Option,,INF204K01RR6,-
Mutual Fund,,Reliance Equity Linked Saving Fund - Series I - Dividend Plan,,INF204K01ON2,
Mutual Fund,,Reliance Equity Linked Saving Fund - Series I - Growth Plan,,INF204K01OM4,
Mutual Fund,,Reliance Fixed Horizon Fund - XXII - Series 21 - Dividend Payout Option,,INF204KA1TS8,
Mutual Fund,,Reliance Fixed Horizon Fund - XXII - Series 21 - Growth Option,,INF204KA1TR0,
Mutual Fund,,Reliance Fixed Horizon Fund - XXII - Series 22 - Dividend Payout Option,,INF204KA1VJ3,
Mutual Fund,,Reliance Fixed Horizon Fund - XXII - Series 22 - Growth Option,,INF204KA1VI5,
Mutual Fund,,Reliance Fixed Horizon Fund - XXII - Series 23 - Dividend Payout Option,,INF204K01VM9,-
Mutual Fund,,Reliance Fixed Horizon Fund - XXII - Series 23 - Growth Option,,INF204K01VL1,-
Mutual Fund,,Reliance Fixed Horizon Fund - XXII - Series 24 - Dividend Payout Option,,INF204K01VO5,-
Mutual Fund,,Reliance Fixed Horizon Fund - XXII - Series 24 - Growth Option,,INF204K01VN7,-
Mutual Fund,,Reliance Fixed Horizon Fund - XXII - Series 26 - Dividend Payout Option,,INF204KA1VX4,
Mutual Fund,,Reliance Fixed Horizon Fund - XXII - Series 26 - Growth Option,,INF204KA1VW6,
Mutual Fund,,Reliance Fixed Horizon Fund - XXII - Series 29 - Dividend Option,,INF204KA1XF7,
Mutual Fund,,Reliance Fixed Horizon Fund - XXII - Series 29 - Growth Option,,INF204KA1XE0,
Mutual Fund,,Reliance Fixed Horizon Fund - XXII - Series 34 - Dividend Payout Option,,INF204K01WI5,-
Mutual Fund,,Reliance Fixed Horizon Fund - XXII -Series -34 Growth Option,,INF204K01WH7,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIII - Series 11 - Direct Plan - Growth Option,,INF204K016B5,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIII - Series 11 - Dividend Payout Option,,INF204K015B7,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIII - Series 11 - Growth Option,,INF204K014B0,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIII - Series 12 - Direct Plan - GrowthOption,,INF204K010C6,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIII - Series 12 - Dividend Payout Option,,INF204K019B9,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIII - Series 12 - Growth Option,,INF204K018B1,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIII - Series 8 - Direct Plan - Dividend Payout Option,,INF204K015A9,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIII - Series 8 - Direct Plan - Growth Option,,INF204K014A2,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIII - Series 8 - Dividend Payout Option,,INF204K013A4,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIII - Series 8 - Growth Option,,INF204K012A6,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 10 - Direct Plan - Dividend Payout Option,,INF204KA1032,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 10 - Direct Plan - Growth Option,,INF204KA1024,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 10 - Dividend Payout Option,,INF204KA1016,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 10 - Growth Option,,INF204K019Z8,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 11 - Direct Plan - Growth Option,,INF204KA1TP4,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 11 - Growth Option,,INF204KA1TN9,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 13 -Direct Plan -Growth Option,,INF204KA1149,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 13 -Dividend Payout Option,,INF204KA1131,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 13 -Growth Option,,INF204KA1123,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 15-Direct Plan -Growth Option,,INF204KA1UL1,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 15-Dividend Payout Option,,INF204KA1UK3,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 15-Growth Option,,INF204KA1UJ5,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 16 - Direct Plan - Growth Plan,,INF204KA1UY4,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 16 - Growth Plan,,INF204KA1UW8,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 17 -Dividend Payout Option,,INF204KA1VF1,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 17- Direct Plan -Dividend Payout Option,,INF204KA1VH7,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 17-Direct Plan -Growth Option,,INF204KA1VG9,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 17-Growth Option,,INF204KA1VE4,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 18 -Direct Plan -Growth Option,,INF204KA1VM7,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 18 -Dividend Payout Optioin,,INF204KA1VL9,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 18-Growth Option,,INF204KA1VK1,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 2 - Direct Plan - Dividend Payout Option,,INF204K010X2,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 2 - Direct Plan - Growth Option,,INF204K019W5,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 2 - Dividend Payout Option,,INF204K018W7,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 2 - Growth Option,,INF204K017W9,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 20 - Direct Plan - Dividend Payout Option,,INF204KA1438,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 20 - Direct Plan - Growth Option,,INF204KA1420,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 20 - Dividend Payout Option,,INF204KA1412,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 20 - Growth Option,,INF204KA1404,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 22 - Direct Plan - Dividend Payout Option,,INF204KA11E9,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 22 - Direct Plan - Growth Option,,INF204KA10E1,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 22 - Dividend Payout Option,,INF204KA19D4,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 22 - Growth Option,,INF204KA18D6,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 24 - Direct Plan - Dividend Payout Option,,INF204KA1594,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 24 - Direct Plan - Growth Option,,INF204KA1586,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 24 - Dividend Payout Option,,INF204KA1578,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 24 - Growth Option,,INF204KA1560,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 25 - Direct Plan - Dividend Payout Option,,INF204KA1636,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 25 - Dividend Payout Option,,INF204KA1610,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 25 - Growth Option,,INF204KA1602,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 25- Direct Plan - Growth Option,,INF204KA1628,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 3-Direct Plan - Dividend Payout Option,,INF204KA1SG5,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 3-Direct Plan - Growth Option,,INF204KA1SF7,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 3-Dividend payout Option,,INF204KA1SE0,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 3-Growth Option,,INF204KA1SD2,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 4-Direct Plan - Dividend Payout Option,,INF204KA1TE8,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 4-Direct Plan - Growth Option,,INF204KA1TD0,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 4-Dividend payout Option,,INF204KA1TC2,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 4-Growth Option,,INF204KA1TB4,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 5 - Direct Plan - Dividend Payout Option,,INF204K012Y6,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 5 - Direct Plan - Growth Option,,INF204K011Y8,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 5 - Dividend Payout Option,,INF204K010Y0,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 5 - Growth Option,,INF204K019X3,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 6 - Direct Plan - Dividend Payout Option,,INF204KA12B3,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 6 - Direct Plan - Growth Option,,INF204KA11B5,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 6 - Dividend Payout Option,,INF204KA10B7,
Mutual Fund,,Reliance Fixed Horizon Fund - XXIV - Series 6 - Growth Option,,INF204KA19A0,
