date,segment,stock_name,quantity,avg_price,investment,current_price,current_value
2020-12-12,EQ,TATAMOTORS,34,89.13,3030.4,,
2020-12-13,EQ,TATAMOTORS,34,89.13,3030.4,,
2020-12-14,EQ,TATAMOTORS,34,89.13,3030.4,177.65,6040.1
2020-12-15,EQ,TATAMOTORS,34,89.13,3030.4,178.9,6082.6
2020-12-16,EQ,TATAMOTORS,34,89.13,3030.4,182.55,6206.700000000001
2020-12-17,EQ,TATAMOTORS,34,89.13,3030.4,181.7,6177.799999999999
2020-12-18,EQ,TATAMOTORS,34,89.13,3030.4,180.55,6138.700000000001
2020-12-19,EQ,TATAMOTORS,34,89.13,3030.4,,
2020-12-20,EQ,TATAMOTORS,34,89.13,3030.4,,
2020-12-21,EQ,TATAMOTORS,34,89.13,3030.4,164.55,5594.700000000001
2020-12-22,EQ,TATAMOTORS,34,89.13,3030.4,164.95,5608.299999999999
2020-12-23,EQ,TATAMOTORS,34,89.13,3030.4,169.2,5752.799999999999
2020-12-24,EQ,TATAMOTORS,34,89.13,3030.4,175.95,5982.299999999999
2020-12-25,EQ,TATAMOTORS,34,89.13,3030.4,,
2020-12-26,EQ,TATAMOTORS,34,89.13,3030.4,,
2020-12-27,EQ,TATAMOTORS,34,89.13,3030.4,,
2020-12-28,EQ,TATAMOTORS,34,89.13,3030.4,186.35,6335.9
2020-12-29,EQ,TATAMOTORS,34,89.13,3030.4,183.45,6237.299999999999
2020-12-30,EQ,TATAMOTORS,34,89.13,3030.4,184.15,6261.1
2020-12-31,EQ,TATAMOTORS,34,89.13,3030.4,183.85,6250.9
2021-01-01,EQ,TATAMOTORS,34,89.13,3030.4,186.5,6341.0
2021-01-02,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-01-03,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-01-04,EQ,TATAMOTORS,34,89.13,3030.4,191.3,6504.200000000001
2021-01-05,EQ,TATAMOTORS,34,89.13,3030.4,193.2,6568.799999999999
2021-01-06,EQ,TATAMOTORS,34,89.13,3030.4,195.4,6643.6
2021-01-07,EQ,TATAMOTORS,34,89.13,3030.4,196.75,6689.5
2021-01-08,EQ,TATAMOTORS,34,89.13,3030.4,198.15,6737.1
2021-01-09,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-01-10,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-01-11,EQ,TATAMOTORS,34,89.13,3030.4,220.65,7502.1
2021-01-12,EQ,TATAMOTORS,34,89.13,3030.4,237.8,8085.200000000001
2021-01-13,EQ,TATAMOTORS,34,89.13,3030.4,242.6,8248.4
2021-01-14,EQ,TATAMOTORS,34,89.13,3030.4,245.1,8333.4
2021-01-15,EQ,TATAMOTORS,34,89.13,3030.4,260.3,8850.2
2021-01-16,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-01-17,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-01-18,EQ,TATAMOTORS,34,89.13,3030.4,245.95,8362.3
2021-01-19,EQ,TATAMOTORS,34,89.13,3030.4,258.65,8794.099999999999
2021-01-20,EQ,TATAMOTORS,34,89.13,3030.4,274.9,9346.599999999999
2021-01-21,EQ,TATAMOTORS,34,89.13,3030.4,290.6,9880.400000000001
2021-01-22,EQ,TATAMOTORS,34,89.13,3030.4,289.35,9837.900000000001
2021-01-23,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-01-24,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-01-25,EQ,TATAMOTORS,34,89.13,3030.4,279.15,9491.099999999999
2021-01-26,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-01-27,EQ,TATAMOTORS,34,89.13,3030.4,267.5,9095.0
2021-01-28,EQ,TATAMOTORS,34,89.13,3030.4,266.8,9071.2
2021-01-29,EQ,TATAMOTORS,34,89.13,3030.4,262.7,8931.8
2021-01-30,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-01-31,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-02-01,EQ,TATAMOTORS,34,89.13,3030.4,279.6,9506.400000000001
2021-02-02,EQ,TATAMOTORS,34,89.13,3030.4,322.0,10948.0
2021-02-03,EQ,TATAMOTORS,34,89.13,3030.4,331.0,11254.0
2021-02-04,EQ,TATAMOTORS,34,89.13,3030.4,326.15,11089.099999999999
2021-02-05,EQ,TATAMOTORS,34,89.13,3030.4,315.9,10740.599999999999
2021-02-06,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-02-07,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-02-08,EQ,TATAMOTORS,34,89.13,3030.4,335.95,11422.3
2021-02-09,EQ,TATAMOTORS,34,89.13,3030.4,325.05,11051.7
2021-02-10,EQ,TATAMOTORS,34,89.13,3030.4,328.9,11182.599999999999
2021-02-11,EQ,TATAMOTORS,34,89.13,3030.4,325.0,11050.0
2021-02-12,EQ,TATAMOTORS,34,89.13,3030.4,325.4,11063.599999999999
2021-02-13,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-02-14,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-02-15,EQ,TATAMOTORS,34,89.13,3030.4,333.35,11333.900000000001
2021-02-16,EQ,TATAMOTORS,34,89.13,3030.4,329.2,11192.8
2021-02-17,EQ,TATAMOTORS,34,89.13,3030.4,330.15,11225.099999999999
2021-02-18,EQ,TATAMOTORS,34,89.13,3030.4,323.85,11010.900000000001
2021-02-19,EQ,TATAMOTORS,34,89.13,3030.4,311.85,10602.900000000001
2021-02-20,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-02-21,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-02-22,EQ,TATAMOTORS,34,89.13,3030.4,304.5,10353.0
2021-02-23,EQ,TATAMOTORS,34,89.13,3030.4,324.0,11016.0
2021-02-24,EQ,TATAMOTORS,34,89.13,3030.4,321.65,10936.099999999999
2021-02-25,EQ,TATAMOTORS,34,89.13,3030.4,333.15,11327.099999999999
2021-02-26,EQ,TATAMOTORS,34,89.13,3030.4,322.95,10980.3
2021-02-27,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-02-28,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-03-01,EQ,TATAMOTORS,34,89.13,3030.4,328.3,11162.2
2021-03-02,EQ,TATAMOTORS,34,89.13,3030.4,345.75,11755.5
2021-03-03,EQ,TATAMOTORS,34,89.13,3030.4,348.5,11849.0
2021-03-04,EQ,TATAMOTORS,34,89.13,3030.4,339.2,11532.8
2021-03-05,EQ,TATAMOTORS,34,89.13,3030.4,325.15,11055.099999999999
2021-03-06,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-03-07,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-03-08,EQ,TATAMOTORS,34,89.13,3030.4,321.25,10922.5
2021-03-09,EQ,TATAMOTORS,34,89.13,3030.4,315.2,10716.8
2021-03-10,EQ,TATAMOTORS,34,89.13,3030.4,321.45,10929.3
2021-03-11,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-03-12,EQ,TATAMOTORS,34,89.13,3030.4,317.55,10796.7
2021-03-13,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-03-14,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-03-15,EQ,TATAMOTORS,34,89.13,3030.4,318.55,10830.7
2021-03-16,EQ,TATAMOTORS,34,89.13,3030.4,319.95,10878.3
2021-03-17,EQ,TATAMOTORS,34,89.13,3030.4,305.8,10397.2
2021-03-18,EQ,TATAMOTORS,34,89.13,3030.4,307.0,10438.0
2021-03-19,EQ,TATAMOTORS,34,89.13,3030.4,308.95,10504.3
2021-03-20,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-03-21,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-03-22,EQ,TATAMOTORS,34,89.13,3030.4,303.05,10303.7
2021-03-23,EQ,TATAMOTORS,34,89.13,3030.4,307.4,10451.599999999999
2021-03-24,EQ,TATAMOTORS,34,89.13,3030.4,294.45,10011.3
2021-03-25,EQ,TATAMOTORS,34,89.13,3030.4,285.55,9708.7
2021-03-26,EQ,TATAMOTORS,34,89.13,3030.4,296.4,10077.599999999999
2021-03-27,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-03-28,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-03-29,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-03-30,EQ,TATAMOTORS,34,89.13,3030.4,297.05,10099.7
2021-03-31,EQ,TATAMOTORS,34,89.13,3030.4,301.8,10261.2
2021-04-01,EQ,TATAMOTORS,34,89.13,3030.4,307.75,10463.5
2021-04-02,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-04-03,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-04-04,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-04-05,EQ,TATAMOTORS,34,89.13,3030.4,305.05,10371.7
2021-04-06,EQ,TATAMOTORS,34,89.13,3030.4,307.75,10463.5
2021-04-07,EQ,TATAMOTORS,34,89.13,3030.4,307.8,10465.2
2021-04-08,EQ,TATAMOTORS,34,89.13,3030.4,313.95,10674.3
2021-04-09,EQ,TATAMOTORS,34,89.13,3030.4,318.2,10818.8
2021-04-10,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-04-11,EQ,TATAMOTORS,34,89.13,3030.4,,
2021-04-12,EQ,TATAMOTORS,60,178.34,10700.4,286.55,17193.0
2021-04-13,EQ,TATAMOTORS,60,178.34,10700.4,302.85,18171.0
2021-04-14,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-04-15,EQ,TATAMOTORS,60,178.34,10700.4,303.5,18210.0
2021-04-16,EQ,TATAMOTORS,60,178.34,10700.4,310.0,18600.0
2021-04-17,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-04-18,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-04-19,EQ,TATAMOTORS,60,178.34,10700.4,301.4,18084.0
2021-04-20,EQ,TATAMOTORS,60,178.34,10700.4,298.05,17883.0
2021-04-21,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-04-22,EQ,TATAMOTORS,60,178.34,10700.4,294.55,17673.0
2021-04-23,EQ,TATAMOTORS,60,178.34,10700.4,294.0,17640.0
2021-04-24,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-04-25,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-04-26,EQ,TATAMOTORS,60,178.34,10700.4,295.4,17724.0
2021-04-27,EQ,TATAMOTORS,60,178.34,10700.4,301.5,18090.0
2021-04-28,EQ,TATAMOTORS,60,178.34,10700.4,305.9,18354.0
2021-04-29,EQ,TATAMOTORS,60,178.34,10700.4,301.9,18114.0
2021-04-30,EQ,TATAMOTORS,60,178.34,10700.4,293.85,17631.0
2021-05-01,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-05-02,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-05-03,EQ,TATAMOTORS,60,178.34,10700.4,293.0,17580.0
2021-05-04,EQ,TATAMOTORS,60,178.34,10700.4,289.45,17367.0
2021-05-05,EQ,TATAMOTORS,60,178.34,10700.4,291.5,17490.0
2021-05-06,EQ,TATAMOTORS,60,178.34,10700.4,301.25,18075.0
2021-05-07,EQ,TATAMOTORS,60,178.34,10700.4,302.75,18165.0
2021-05-08,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-05-09,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-05-10,EQ,TATAMOTORS,60,178.34,10700.4,314.85,18891.0
2021-05-11,EQ,TATAMOTORS,60,178.34,10700.4,315.55,18933.0
2021-05-12,EQ,TATAMOTORS,60,178.34,10700.4,326.0,19560.0
2021-05-13,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-05-14,EQ,TATAMOTORS,60,178.34,10700.4,312.25,18735.0
2021-05-15,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-05-16,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-05-17,EQ,TATAMOTORS,60,178.34,10700.4,321.1,19266.0
2021-05-18,EQ,TATAMOTORS,60,178.34,10700.4,332.45,19947.0
2021-05-19,EQ,TATAMOTORS,60,178.34,10700.4,314.45,18867.0
2021-05-20,EQ,TATAMOTORS,60,178.34,10700.4,307.7,18462.0
2021-05-21,EQ,TATAMOTORS,60,178.34,10700.4,313.1,18786.0
2021-05-22,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-05-23,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-05-24,EQ,TATAMOTORS,60,178.34,10700.4,311.85,18711.0
2021-05-25,EQ,TATAMOTORS,60,178.34,10700.4,315.25,18915.0
2021-05-26,EQ,TATAMOTORS,60,178.34,10700.4,315.5,18930.0
2021-05-27,EQ,TATAMOTORS,60,178.34,10700.4,318.6,19116.0
2021-05-28,EQ,TATAMOTORS,60,178.34,10700.4,318.75,19125.0
2021-05-29,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-05-30,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-05-31,EQ,TATAMOTORS,60,178.34,10700.4,318.75,19125.0
2021-06-01,EQ,TATAMOTORS,60,178.34,10700.4,318.1,19086.0
2021-06-02,EQ,TATAMOTORS,60,178.34,10700.4,323.0,19380.0
2021-06-03,EQ,TATAMOTORS,60,178.34,10700.4,325.65,19539.0
2021-06-04,EQ,TATAMOTORS,60,178.34,10700.4,334.95,20097.0
2021-06-05,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-06-06,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-06-07,EQ,TATAMOTORS,60,178.34,10700.4,345.5,20730.0
2021-06-08,EQ,TATAMOTORS,60,178.34,10700.4,352.75,21165.0
2021-06-09,EQ,TATAMOTORS,60,178.34,10700.4,343.35,20601.0
2021-06-10,EQ,TATAMOTORS,60,178.34,10700.4,344.75,20685.0
2021-06-11,EQ,TATAMOTORS,60,178.34,10700.4,350.75,21045.0
2021-06-12,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-06-13,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-06-14,EQ,TATAMOTORS,60,178.34,10700.4,355.95,21357.0
2021-06-15,EQ,TATAMOTORS,60,178.34,10700.4,352.7,21162.0
2021-06-16,EQ,TATAMOTORS,60,178.34,10700.4,349.35,20961.0
2021-06-17,EQ,TATAMOTORS,60,178.34,10700.4,345.65,20739.0
2021-06-18,EQ,TATAMOTORS,60,178.34,10700.4,337.4,20244.0
2021-06-19,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-06-20,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-06-21,EQ,TATAMOTORS,60,178.34,10700.4,334.3,20058.0
2021-06-22,EQ,TATAMOTORS,60,178.34,10700.4,337.9,20274.0
2021-06-23,EQ,TATAMOTORS,60,178.34,10700.4,335.25,20115.0
2021-06-24,EQ,TATAMOTORS,60,178.34,10700.4,334.65,20079.0
2021-06-25,EQ,TATAMOTORS,60,178.34,10700.4,339.65,20379.0
2021-06-26,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-06-27,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-06-28,EQ,TATAMOTORS,60,178.34,10700.4,342.8,20568.0
2021-06-29,EQ,TATAMOTORS,60,178.34,10700.4,341.55,20493.0
2021-06-30,EQ,TATAMOTORS,60,178.34,10700.4,339.6,20376.0
2021-07-01,EQ,TATAMOTORS,60,178.34,10700.4,344.25,20655.0
2021-07-02,EQ,TATAMOTORS,60,178.34,10700.4,344.9,20694.0
2021-07-03,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-07-04,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-07-05,EQ,TATAMOTORS,60,178.34,10700.4,346.1,20766.0
2021-07-06,EQ,TATAMOTORS,60,178.34,10700.4,316.9,19014.0
2021-07-07,EQ,TATAMOTORS,60,178.34,10700.4,317.1,19026.0
2021-07-08,EQ,TATAMOTORS,60,178.34,10700.4,306.35,18381.0
2021-07-09,EQ,TATAMOTORS,60,178.34,10700.4,306.3,18378.0
2021-07-10,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-07-11,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-07-12,EQ,TATAMOTORS,60,178.34,10700.4,307.45,18447.0
2021-07-13,EQ,TATAMOTORS,60,178.34,10700.4,310.95,18657.0
2021-07-14,EQ,TATAMOTORS,60,178.34,10700.4,309.55,18573.0
2021-07-15,EQ,TATAMOTORS,60,178.34,10700.4,310.25,18615.0
2021-07-16,EQ,TATAMOTORS,60,178.34,10700.4,311.25,18675.0
2021-07-17,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-07-18,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-07-19,EQ,TATAMOTORS,60,178.34,10700.4,308.85,18531.0
2021-07-20,EQ,TATAMOTORS,60,178.34,10700.4,302.15,18129.0
2021-07-21,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-07-22,EQ,TATAMOTORS,60,178.34,10700.4,302.55,18153.0
2021-07-23,EQ,TATAMOTORS,60,178.34,10700.4,295.55,17733.0
2021-07-24,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-07-25,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-07-26,EQ,TATAMOTORS,60,178.34,10700.4,293.15,17589.0
2021-07-27,EQ,TATAMOTORS,60,178.34,10700.4,291.4,17484.0
2021-07-28,EQ,TATAMOTORS,60,178.34,10700.4,284.45,17067.0
2021-07-29,EQ,TATAMOTORS,60,178.34,10700.4,292.9,17574.0
2021-07-30,EQ,TATAMOTORS,60,178.34,10700.4,293.95,17637.0
2021-07-31,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-08-01,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-08-02,EQ,TATAMOTORS,60,178.34,10700.4,296.85,17811.0
2021-08-03,EQ,TATAMOTORS,60,178.34,10700.4,303.7,18222.0
2021-08-04,EQ,TATAMOTORS,60,178.34,10700.4,298.15,17889.0
2021-08-05,EQ,TATAMOTORS,60,178.34,10700.4,299.7,17982.0
2021-08-06,EQ,TATAMOTORS,60,178.34,10700.4,300.05,18003.0
2021-08-07,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-08-08,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-08-09,EQ,TATAMOTORS,60,178.34,10700.4,298.1,17886.0
2021-08-10,EQ,TATAMOTORS,60,178.34,10700.4,294.2,17652.0
2021-08-11,EQ,TATAMOTORS,60,178.34,10700.4,295.45,17727.0
2021-08-12,EQ,TATAMOTORS,60,178.34,10700.4,306.0,18360.0
2021-08-13,EQ,TATAMOTORS,60,178.34,10700.4,307.25,18435.0
2021-08-14,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-08-15,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-08-16,EQ,TATAMOTORS,60,178.34,10700.4,303.7,18222.0
2021-08-17,EQ,TATAMOTORS,60,178.34,10700.4,297.7,17862.0
2021-08-18,EQ,TATAMOTORS,60,178.34,10700.4,293.35,17601.0
2021-08-19,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-08-20,EQ,TATAMOTORS,60,178.34,10700.4,283.1,16986.0
2021-08-21,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-08-22,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-08-23,EQ,TATAMOTORS,60,178.34,10700.4,276.95,16617.0
2021-08-24,EQ,TATAMOTORS,60,178.34,10700.4,279.8,16788.0
2021-08-25,EQ,TATAMOTORS,60,178.34,10700.4,284.4,17064.0
2021-08-26,EQ,TATAMOTORS,60,178.34,10700.4,284.3,17058.0
2021-08-27,EQ,TATAMOTORS,60,178.34,10700.4,285.75,17145.0
2021-08-28,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-08-29,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-08-30,EQ,TATAMOTORS,60,178.34,10700.4,291.95,17517.0
2021-08-31,EQ,TATAMOTORS,60,178.34,10700.4,287.3,17238.0
2021-09-01,EQ,TATAMOTORS,60,178.34,10700.4,295.25,17715.0
2021-09-02,EQ,TATAMOTORS,60,178.34,10700.4,293.15,17589.0
2021-09-03,EQ,TATAMOTORS,60,178.34,10700.4,295.55,17733.0
2021-09-04,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-09-05,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-09-06,EQ,TATAMOTORS,60,178.34,10700.4,297.45,17847.0
2021-09-07,EQ,TATAMOTORS,60,178.34,10700.4,294.6,17676.0
2021-09-08,EQ,TATAMOTORS,60,178.34,10700.4,295.25,17715.0
2021-09-09,EQ,TATAMOTORS,60,178.34,10700.4,298.95,17937.0
2021-09-10,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-09-11,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-09-12,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-09-13,EQ,TATAMOTORS,60,178.34,10700.4,301.2,18072.0
2021-09-14,EQ,TATAMOTORS,60,178.34,10700.4,306.1,18366.0
2021-09-15,EQ,TATAMOTORS,60,178.34,10700.4,311.95,18717.0
2021-09-16,EQ,TATAMOTORS,60,178.34,10700.4,311.65,18699.0
2021-09-17,EQ,TATAMOTORS,60,178.34,10700.4,308.6,18516.0
2021-09-18,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-09-19,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-09-20,EQ,TATAMOTORS,60,178.34,10700.4,298.95,17937.0
2021-09-21,EQ,TATAMOTORS,60,178.34,10700.4,301.95,18117.0
2021-09-22,EQ,TATAMOTORS,60,178.34,10700.4,310.1,18606.0
2021-09-23,EQ,TATAMOTORS,60,178.34,10700.4,321.5,19290.0
2021-09-24,EQ,TATAMOTORS,60,178.34,10700.4,317.95,19077.0
2021-09-25,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-09-26,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-09-27,EQ,TATAMOTORS,60,178.34,10700.4,331.65,19899.0
2021-09-28,EQ,TATAMOTORS,60,178.34,10700.4,329.3,19758.0
2021-09-29,EQ,TATAMOTORS,60,178.34,10700.4,330.25,19815.0
2021-09-30,EQ,TATAMOTORS,60,178.34,10700.4,333.35,20001.0
2021-10-01,EQ,TATAMOTORS,60,178.34,10700.4,333.3,19998.0
2021-10-02,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-10-03,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-10-04,EQ,TATAMOTORS,60,178.34,10700.4,342.0,20520.0
2021-10-05,EQ,TATAMOTORS,60,178.34,10700.4,344.95,20697.0
2021-10-06,EQ,TATAMOTORS,60,178.34,10700.4,336.05,20163.0
2021-10-07,EQ,TATAMOTORS,60,178.34,10700.4,376.5,22590.0
2021-10-08,EQ,TATAMOTORS,60,178.34,10700.4,382.95,22977.0
2021-10-09,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-10-10,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-10-11,EQ,TATAMOTORS,60,178.34,10700.4,415.75,24945.0
2021-10-12,EQ,TATAMOTORS,60,178.34,10700.4,420.85,25251.0
2021-10-13,EQ,TATAMOTORS,60,178.34,10700.4,506.9,30414.0
2021-10-14,EQ,TATAMOTORS,60,178.34,10700.4,497.6,29856.0
2021-10-15,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-10-16,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-10-17,EQ,TATAMOTORS,60,178.34,10700.4,,
2021-10-18,EQ,TATAMOTORS,60,178.34,10700.4,509.6,30576.0
2021-10-19,EQ,TATAMOTORS,60,178.34,10700.4,481.9,28914.0
2021-10-20,EQ,TATAMOTORS,60,178.34,10700.4,486.9,29214.0
2021-10-21,EQ,TATAMOTORS,60,178.34,10700.4,508.0,30480.0
2021-10-22,EQ,TATAMOTORS,60,178.34,10700.4,490.9,29454.0
2021-10-23,EQ,TATAMOTORS,60,178.34,10700.4,,
