date,segment,stock_name,holding_quantity,holding_price_avg,holding_amount,close,current_value
2023-07-31,EQ,TATAPOWER,150.0,147.49,22124.0,235.61,35341.5
2023-08-01,EQ,TATAPOWER,150.0,147.49,22124.0,243.27,36490.5
2023-08-02,EQ,TATAPOWER,150.0,147.49,22124.0,234.66,35199.0
2023-08-03,EQ,TATAPOWER,150.0,147.49,22124.0,234.36,35154.0
2023-08-04,EQ,TATAPOWER,150.0,147.49,22124.0,234.56,35184.0
2023-08-05,EQ,TATAPOWER,150.0,147.49,22124.0,234.56,35184.0
2023-08-06,EQ,TATAPOWER,150.0,147.49,22124.0,234.56,35184.0
2023-08-07,EQ,TATAPOWER,150.0,147.49,22124.0,231.73,34759.5
2023-08-08,EQ,TATAPOWER,150.0,147.49,22124.0,232.82,34923.0
2023-08-09,EQ,TATAPOWER,150.0,147.49,22124.0,233.82,35073.0
2023-08-10,EQ,TATAPOWER,150.0,147.49,22124.0,236.06,35409.0
2023-08-11,EQ,TATAPOWER,150.0,147.49,22124.0,235.11,35266.5
2023-08-12,EQ,TATAPOWER,150.0,147.49,22124.0,235.11,35266.5
2023-08-13,EQ,TATAPOWER,150.0,147.49,22124.0,235.11,35266.5
2023-08-14,EQ,TATAPOWER,150.0,147.49,22124.0,230.08,34512.0
2023-08-15,EQ,TATAPOWER,150.0,147.49,22124.0,230.08,34512.0
2023-08-16,EQ,TATAPOWER,150.0,147.49,22124.0,233.87,35080.5
2023-08-17,EQ,TATAPOWER,150.0,147.49,22124.0,231.43,34714.5
2023-08-18,EQ,TATAPOWER,150.0,147.49,22124.0,229.04,34356.0
2023-08-19,EQ,TATAPOWER,150.0,147.49,22124.0,229.04,34356.0
2023-08-20,EQ,TATAPOWER,150.0,147.49,22124.0,229.04,34356.0
2023-08-21,EQ,TATAPOWER,150.0,147.49,22124.0,238.25,35737.5
2023-08-22,EQ,TATAPOWER,150.0,147.49,22124.0,242.38,36357.0
2023-08-23,EQ,TATAPOWER,150.0,147.49,22124.0,244.47,36670.5
2023-08-24,EQ,TATAPOWER,150.0,147.49,22124.0,248.6,37290.0
2023-08-25,EQ,TATAPOWER,150.0,147.49,22124.0,244.47,36670.5
2023-08-26,EQ,TATAPOWER,150.0,147.49,22124.0,244.47,36670.5
2023-08-27,EQ,TATAPOWER,150.0,147.49,22124.0,244.47,36670.5
2023-08-28,EQ,TATAPOWER,150.0,147.49,22124.0,243.82,36573.0
2023-08-29,EQ,TATAPOWER,150.0,147.49,22124.0,245.76,36864.0
2023-08-30,EQ,TATAPOWER,150.0,147.49,22124.0,246.21,36931.5
2023-08-31,EQ,TATAPOWER,150.0,147.49,22124.0,243.97,36595.5
2023-09-01,EQ,TATAPOWER,150.0,147.49,22124.0,254.17,38125.5
2023-09-02,EQ,TATAPOWER,150.0,147.49,22124.0,254.17,38125.5
2023-09-03,EQ,TATAPOWER,150.0,147.49,22124.0,254.17,38125.5
2023-09-04,EQ,TATAPOWER,150.0,147.49,22124.0,257.96,38694.0
2023-09-05,EQ,TATAPOWER,150.0,147.49,22124.0,257.26,38589.0
2023-09-06,EQ,TATAPOWER,150.0,147.49,22124.0,256.31,38446.5
2023-09-07,EQ,TATAPOWER,150.0,147.49,22124.0,262.48,39372.0
2023-09-08,EQ,TATAPOWER,150.0,147.49,22124.0,267.61,40141.5
2023-09-09,EQ,TATAPOWER,150.0,147.49,22124.0,267.61,40141.5
2023-09-10,EQ,TATAPOWER,150.0,147.49,22124.0,267.61,40141.5
2023-09-11,EQ,TATAPOWER,150.0,147.49,22124.0,270.65,40597.5
2023-09-12,EQ,TATAPOWER,150.0,147.49,22124.0,261.49,39223.5
2023-09-13,EQ,TATAPOWER,150.0,147.49,22124.0,263.78,39567.0
2023-09-14,EQ,TATAPOWER,150.0,147.49,22124.0,263.88,39582.0
2023-09-15,EQ,TATAPOWER,150.0,147.49,22124.0,262.73,39409.5
2023-09-16,EQ,TATAPOWER,150.0,147.49,22124.0,262.73,39409.5
2023-09-17,EQ,TATAPOWER,150.0,147.49,22124.0,262.73,39409.5
2023-09-18,EQ,TATAPOWER,150.0,147.49,22124.0,264.33,39649.5
2023-09-19,EQ,TATAPOWER,150.0,147.49,22124.0,264.33,39649.5
2023-09-20,EQ,TATAPOWER,150.0,147.49,22124.0,260.79,39118.5
2023-09-21,EQ,TATAPOWER,150.0,147.49,22124.0,255.47,38320.5
2023-09-22,EQ,TATAPOWER,150.0,147.49,22124.0,255.91,38386.5
2023-09-23,EQ,TATAPOWER,150.0,147.49,22124.0,255.91,38386.5
2023-09-24,EQ,TATAPOWER,150.0,147.49,22124.0,255.91,38386.5
2023-09-25,EQ,TATAPOWER,150.0,147.49,22124.0,255.72,38358.0
2023-09-26,EQ,TATAPOWER,150.0,147.49,22124.0,258.65,38797.5
2023-09-27,EQ,TATAPOWER,150.0,147.49,22124.0,258.55,38782.5
2023-09-28,EQ,TATAPOWER,150.0,147.49,22124.0,256.86,38529.0
2023-09-29,EQ,TATAPOWER,150.0,147.49,22124.0,261.09,39163.5
2023-09-30,EQ,TATAPOWER,150.0,147.49,22124.0,261.09,39163.5
2023-10-01,EQ,TATAPOWER,150.0,147.49,22124.0,261.09,39163.5
2023-10-02,EQ,TATAPOWER,150.0,147.49,22124.0,261.09,39163.5
2023-10-03,EQ,TATAPOWER,150.0,147.49,22124.0,262.73,39409.5
2023-10-04,EQ,TATAPOWER,150.0,147.49,22124.0,255.47,38320.5
2023-10-05,EQ,TATAPOWER,150.0,147.49,22124.0,256.61,38491.5
2023-10-06,EQ,TATAPOWER,150.0,147.49,22124.0,257.56,38634.0
2023-10-07,EQ,TATAPOWER,150.0,147.49,22124.0,257.56,38634.0
2023-10-08,EQ,TATAPOWER,150.0,147.49,22124.0,257.56,38634.0
2023-10-09,EQ,TATAPOWER,150.0,147.49,22124.0,248.85,37327.5
2023-10-10,EQ,TATAPOWER,150.0,147.49,22124.0,252.73,37909.5
2023-10-11,EQ,TATAPOWER,150.0,147.49,22124.0,252.78,37917.0
2023-10-12,EQ,TATAPOWER,150.0,147.49,22124.0,253.97,38095.5
2023-10-13,EQ,TATAPOWER,150.0,147.49,22124.0,252.93,37939.5
2023-10-14,EQ,TATAPOWER,150.0,147.49,22124.0,252.93,37939.5
2023-10-15,EQ,TATAPOWER,150.0,147.49,22124.0,252.93,37939.5
2023-10-16,EQ,TATAPOWER,150.0,147.49,22124.0,253.63,38044.5
2023-10-17,EQ,TATAPOWER,150.0,147.49,22124.0,255.72,38358.0
2023-10-18,EQ,TATAPOWER,150.0,147.49,22124.0,251.88,37782.0
2023-10-19,EQ,TATAPOWER,150.0,147.49,22124.0,250.84,37626.0
2023-10-20,EQ,TATAPOWER,150.0,147.49,22124.0,246.26,36939.0
2023-10-21,EQ,TATAPOWER,150.0,147.49,22124.0,246.26,36939.0
2023-10-22,EQ,TATAPOWER,150.0,147.49,22124.0,246.26,36939.0
2023-10-23,EQ,TATAPOWER,150.0,147.49,22124.0,237.15,35572.5
2023-10-24,EQ,TATAPOWER,150.0,147.49,22124.0,237.15,35572.5
2023-10-25,EQ,TATAPOWER,150.0,147.49,22124.0,235.61,35341.5
2023-10-26,EQ,TATAPOWER,150.0,147.49,22124.0,233.32,34998.0
2023-10-27,EQ,TATAPOWER,150.0,147.49,22124.0,237.05,35557.5
2023-10-28,EQ,TATAPOWER,150.0,147.49,22124.0,237.05,35557.5
2023-10-29,EQ,TATAPOWER,150.0,147.49,22124.0,237.05,35557.5
2023-10-30,EQ,TATAPOWER,150.0,147.49,22124.0,238.0,35700.0
2023-10-31,EQ,TATAPOWER,150.0,147.49,22124.0,238.25,35737.5
2023-11-01,EQ,TATAPOWER,150.0,147.49,22124.0,235.81,35371.5
2023-11-02,EQ,TATAPOWER,150.0,147.49,22124.0,243.67,36550.5
2023-11-03,EQ,TATAPOWER,150.0,147.49,22124.0,243.47,36520.5
2023-11-04,EQ,TATAPOWER,150.0,147.49,22124.0,243.47,36520.5
2023-11-05,EQ,TATAPOWER,150.0,147.49,22124.0,243.47,36520.5
2023-11-06,EQ,TATAPOWER,150.0,147.49,22124.0,248.4,37260.0
2023-11-07,EQ,TATAPOWER,150.0,147.49,22124.0,248.65,37297.5
2023-11-08,EQ,TATAPOWER,150.0,147.49,22124.0,253.77,38065.5
2023-11-09,EQ,TATAPOWER,150.0,147.49,22124.0,246.86,37029.0
2023-11-10,EQ,TATAPOWER,150.0,147.49,22124.0,250.24,37536.0
2023-11-11,EQ,TATAPOWER,150.0,147.49,22124.0,250.24,37536.0
2023-11-12,EQ,TATAPOWER,150.0,147.49,22124.0,250.24,37536.0
2023-11-13,EQ,TATAPOWER,150.0,147.49,22124.0,255.87,38380.5
2023-11-14,EQ,TATAPOWER,150.0,147.49,22124.0,255.87,38380.5
2023-11-15,EQ,TATAPOWER,150.0,147.49,22124.0,258.01,38701.5
2023-11-16,EQ,TATAPOWER,150.0,147.49,22124.0,261.24,39186.0
2023-11-17,EQ,TATAPOWER,150.0,147.49,22124.0,261.44,39216.0
2023-11-18,EQ,TATAPOWER,150.0,147.49,22124.0,261.44,39216.0
2023-11-19,EQ,TATAPOWER,150.0,147.49,22124.0,261.44,39216.0
2023-11-20,EQ,TATAPOWER,150.0,147.49,22124.0,259.65,38947.5
2023-11-21,EQ,TATAPOWER,150.0,147.49,22124.0,261.44,39216.0
2023-11-22,EQ,TATAPOWER,150.0,147.49,22124.0,260.89,39133.5
2023-11-23,EQ,TATAPOWER,150.0,147.49,22124.0,259.55,38932.5
2023-11-24,EQ,TATAPOWER,150.0,147.49,22124.0,256.96,38544.0
2023-11-25,EQ,TATAPOWER,150.0,147.49,22124.0,256.96,38544.0
2023-11-26,EQ,TATAPOWER,150.0,147.49,22124.0,256.96,38544.0
2023-11-27,EQ,TATAPOWER,150.0,147.49,22124.0,256.96,38544.0
2023-11-28,EQ,TATAPOWER,150.0,147.49,22124.0,269.55,40432.5
2023-11-29,EQ,TATAPOWER,150.0,147.49,22124.0,272.14,40821.0
2023-11-30,EQ,TATAPOWER,150.0,147.49,22124.0,266.67,40000.5
2023-12-01,EQ,TATAPOWER,150.0,147.49,22124.0,274.73,41209.5
2023-12-02,EQ,TATAPOWER,150.0,147.49,22124.0,274.73,41209.5
2023-12-03,EQ,TATAPOWER,150.0,147.49,22124.0,274.73,41209.5
2023-12-04,EQ,TATAPOWER,150.0,147.49,22124.0,280.25,42037.5
2023-12-05,EQ,TATAPOWER,150.0,147.49,22124.0,280.2,42030.0
2023-12-06,EQ,TATAPOWER,150.0,147.49,22124.0,292.79,43918.5
2023-12-07,EQ,TATAPOWER,150.0,147.49,22124.0,324.3,48645.0
2023-12-08,EQ,TATAPOWER,150.0,147.49,22124.0,322.06,48309.0
2023-12-09,EQ,TATAPOWER,150.0,147.49,22124.0,322.06,48309.0
2023-12-10,EQ,TATAPOWER,150.0,147.49,22124.0,322.06,48309.0
2023-12-11,EQ,TATAPOWER,150.0,147.49,22124.0,332.11,49816.5
2023-12-12,EQ,TATAPOWER,150.0,147.49,22124.0,329.28,49392.0
2023-12-13,EQ,TATAPOWER,150.0,147.49,22124.0,336.59,50488.5
2023-12-14,EQ,TATAPOWER,150.0,147.49,22124.0,333.85,50077.5
2023-12-15,EQ,TATAPOWER,150.0,147.49,22124.0,331.66,49749.0
2023-12-16,EQ,TATAPOWER,150.0,147.49,22124.0,331.66,49749.0
2023-12-17,EQ,TATAPOWER,150.0,147.49,22124.0,331.66,49749.0
2023-12-18,EQ,TATAPOWER,150.0,147.49,22124.0,335.5,50325.0
2023-12-19,EQ,TATAPOWER,150.0,147.49,22124.0,334.35,50152.5
2023-12-20,EQ,TATAPOWER,150.0,147.49,22124.0,318.67,47800.5
2023-12-21,EQ,TATAPOWER,150.0,147.49,22124.0,327.04,49056.0
2023-12-22,EQ,TATAPOWER,150.0,147.49,22124.0,325.14,48771.0
2023-12-23,EQ,TATAPOWER,150.0,147.49,22124.0,325.14,48771.0
2023-12-24,EQ,TATAPOWER,150.0,147.49,22124.0,325.14,48771.0
2023-12-25,EQ,TATAPOWER,150.0,147.49,22124.0,325.14,48771.0
2023-12-26,EQ,TATAPOWER,150.0,147.49,22124.0,323.9,48585.0
2023-12-27,EQ,TATAPOWER,150.0,147.49,22124.0,323.35,48502.5
2023-12-28,EQ,TATAPOWER,150.0,147.49,22124.0,328.28,49242.0
2023-12-29,EQ,TATAPOWER,150.0,147.49,22124.0,330.62,49593.0
2023-12-30,EQ,TATAPOWER,150.0,147.49,22124.0,330.62,49593.0
2023-12-31,EQ,TATAPOWER,150.0,147.49,22124.0,330.62,49593.0
2024-01-01,EQ,TATAPOWER,150.0,147.49,22124.0,328.78,49317.0
2024-01-02,EQ,TATAPOWER,150.0,147.49,22124.0,328.33,49249.5
2024-01-03,EQ,TATAPOWER,150.0,147.49,22124.0,325.19,48778.5
2024-01-04,EQ,TATAPOWER,150.0,147.49,22124.0,336.29,50443.5
2024-01-05,EQ,TATAPOWER,150.0,147.49,22124.0,339.18,50877.0
2024-01-06,EQ,TATAPOWER,150.0,147.49,22124.0,339.18,50877.0
2024-01-07,EQ,TATAPOWER,150.0,147.49,22124.0,339.18,50877.0
2024-01-08,EQ,TATAPOWER,150.0,147.49,22124.0,337.39,50608.5
2024-01-09,EQ,TATAPOWER,150.0,147.49,22124.0,338.63,50794.5
2024-01-10,EQ,TATAPOWER,150.0,147.49,22124.0,344.85,51727.5
2024-01-11,EQ,TATAPOWER,150.0,147.49,22124.0,355.65,53347.5
2024-01-12,EQ,TATAPOWER,150.0,147.49,22124.0,356.1,53415.0
2024-01-13,EQ,TATAPOWER,150.0,147.49,22124.0,356.1,53415.0
2024-01-14,EQ,TATAPOWER,150.0,147.49,22124.0,356.1,53415.0
2024-01-15,EQ,TATAPOWER,150.0,147.49,22124.0,357.25,53587.5
2024-01-16,EQ,TATAPOWER,150.0,147.49,22124.0,351.82,52773.0
2024-01-17,EQ,TATAPOWER,150.0,147.49,22124.0,347.19,52078.5
2024-01-18,EQ,TATAPOWER,150.0,147.49,22124.0,343.96,51594.0
2024-01-19,EQ,TATAPOWER,150.0,147.49,22124.0,347.04,52056.0
2024-01-20,EQ,TATAPOWER,150.0,147.49,22124.0,347.04,52056.0
2024-01-21,EQ,TATAPOWER,150.0,147.49,22124.0,347.04,52056.0
2024-01-22,EQ,TATAPOWER,150.0,147.49,22124.0,347.04,52056.0
2024-01-23,EQ,TATAPOWER,150.0,147.49,22124.0,344.6,51690.0
2024-01-24,EQ,TATAPOWER,150.0,147.49,22124.0,355.3,53295.0
2024-01-25,EQ,TATAPOWER,150.0,147.49,22124.0,363.42,54513.0
2024-01-26,EQ,TATAPOWER,150.0,147.49,22124.0,363.42,54513.0
2024-01-27,EQ,TATAPOWER,150.0,147.49,22124.0,363.42,54513.0
2024-01-28,EQ,TATAPOWER,150.0,147.49,22124.0,363.42,54513.0
2024-01-29,EQ,TATAPOWER,150.0,147.49,22124.0,380.14,57021.0
2024-01-30,EQ,TATAPOWER,150.0,147.49,22124.0,381.48,57222.0
2024-01-31,EQ,TATAPOWER,150.0,147.49,22124.0,387.95,58192.5
2024-02-01,EQ,TATAPOWER,150.0,147.49,22124.0,387.06,58059.0
2024-02-02,EQ,TATAPOWER,150.0,147.49,22124.0,388.0,58200.0
2024-02-03,EQ,TATAPOWER,150.0,147.49,22124.0,388.0,58200.0
2024-02-04,EQ,TATAPOWER,150.0,147.49,22124.0,388.0,58200.0
2024-02-05,EQ,TATAPOWER,150.0,147.49,22124.0,392.18,58827.0
2024-02-06,EQ,TATAPOWER,150.0,147.49,22124.0,391.14,58671.0
2024-02-07,EQ,TATAPOWER,150.0,147.49,22124.0,393.33,58999.5
2024-02-08,EQ,TATAPOWER,150.0,147.49,22124.0,405.52,60828.0
2024-02-09,EQ,TATAPOWER,150.0,147.49,22124.0,390.29,58543.5
2024-02-10,EQ,TATAPOWER,150.0,147.49,22124.0,390.29,58543.5
2024-02-11,EQ,TATAPOWER,150.0,147.49,22124.0,390.29,58543.5
2024-02-12,EQ,TATAPOWER,150.0,147.49,22124.0,360.03,54004.5
2024-02-13,EQ,TATAPOWER,150.0,147.49,22124.0,363.37,54505.5
2024-02-14,EQ,TATAPOWER,150.0,147.49,22124.0,371.98,55797.0
2024-02-15,EQ,TATAPOWER,150.0,147.49,22124.0,377.1,56565.0
2024-02-16,EQ,TATAPOWER,150.0,147.49,22124.0,374.57,56185.5
2024-02-17,EQ,TATAPOWER,150.0,147.49,22124.0,374.57,56185.5
2024-02-18,EQ,TATAPOWER,150.0,147.49,22124.0,374.57,56185.5
2024-02-19,EQ,TATAPOWER,150.0,147.49,22124.0,378.75,56812.5
2024-02-20,EQ,TATAPOWER,150.0,147.49,22124.0,377.2,56580.0
2024-02-21,EQ,TATAPOWER,150.0,147.49,22124.0,373.72,56058.0
2024-02-22,EQ,TATAPOWER,150.0,147.49,22124.0,376.16,56424.0
2024-02-23,EQ,TATAPOWER,150.0,147.49,22124.0,376.66,56499.0
2024-02-24,EQ,TATAPOWER,150.0,147.49,22124.0,376.66,56499.0
2024-02-25,EQ,TATAPOWER,150.0,147.49,22124.0,376.66,56499.0
2024-02-26,EQ,TATAPOWER,150.0,147.49,22124.0,376.66,56499.0
2024-02-27,EQ,TATAPOWER,150.0,147.49,22124.0,373.82,56073.0
2024-02-28,EQ,TATAPOWER,150.0,147.49,22124.0,364.06,54609.0
2024-02-29,EQ,TATAPOWER,150.0,147.49,22124.0,370.04,55506.0
2024-03-01,EQ,TATAPOWER,150.0,147.49,22124.0,375.66,56349.0
2024-03-02,EQ,TATAPOWER,150.0,147.49,22124.0,375.66,56349.0
2024-03-03,EQ,TATAPOWER,150.0,147.49,22124.0,375.66,56349.0
2024-03-04,EQ,TATAPOWER,150.0,147.49,22124.0,389.94,58491.0
2024-03-05,EQ,TATAPOWER,150.0,147.49,22124.0,394.32,59148.0
2024-03-06,EQ,TATAPOWER,150.0,147.49,22124.0,393.13,58969.5
2024-03-07,EQ,TATAPOWER,150.0,147.49,22124.0,423.29,63493.5
2024-03-08,EQ,TATAPOWER,150.0,147.49,22124.0,423.29,63493.5
2024-03-09,EQ,TATAPOWER,150.0,147.49,22124.0,423.29,63493.5
2024-03-10,EQ,TATAPOWER,150.0,147.49,22124.0,423.29,63493.5
2024-03-11,EQ,TATAPOWER,150.0,147.49,22124.0,411.25,61687.5
2024-03-12,EQ,TATAPOWER,150.0,147.49,22124.0,394.27,59140.5
2024-03-13,EQ,TATAPOWER,150.0,147.49,22124.0,370.24,55536.0
2024-03-14,EQ,TATAPOWER,150.0,147.49,22124.0,382.68,57402.0
2024-03-15,EQ,TATAPOWER,150.0,147.49,22124.0,378.99,56848.5
2024-03-16,EQ,TATAPOWER,150.0,147.49,22124.0,378.99,56848.5
2024-03-17,EQ,TATAPOWER,150.0,147.49,22124.0,378.99,56848.5
2024-03-18,EQ,TATAPOWER,150.0,147.49,22124.0,390.94,58641.0
2024-03-19,EQ,TATAPOWER,150.0,147.49,22124.0,381.48,57222.0
2024-03-20,EQ,TATAPOWER,150.0,147.49,22124.0,378.15,56722.5
2024-03-21,EQ,TATAPOWER,150.0,147.49,22124.0,390.34,58551.0
2024-03-22,EQ,TATAPOWER,150.0,147.49,22124.0,388.9,58335.0
2024-03-23,EQ,TATAPOWER,150.0,147.49,22124.0,388.9,58335.0
2024-03-24,EQ,TATAPOWER,150.0,147.49,22124.0,388.9,58335.0
2024-03-25,EQ,TATAPOWER,150.0,147.49,22124.0,388.9,58335.0
2024-03-26,EQ,TATAPOWER,150.0,147.49,22124.0,388.3,58245.0
2024-03-27,EQ,TATAPOWER,150.0,147.49,22124.0,386.61,57991.5
2024-03-28,EQ,TATAPOWER,150.0,147.49,22124.0,392.38,58857.0
2024-03-29,EQ,TATAPOWER,150.0,147.49,22124.0,392.38,58857.0
2024-03-30,EQ,TATAPOWER,150.0,147.49,22124.0,392.38,58857.0
2024-03-31,EQ,TATAPOWER,150.0,147.49,22124.0,392.38,58857.0
2024-04-01,EQ,TATAPOWER,150.0,147.49,22124.0,405.07,60760.5
2024-04-02,EQ,TATAPOWER,150.0,147.49,22124.0,406.92,61038.0
2024-04-03,EQ,TATAPOWER,150.0,147.49,22124.0,410.35,61552.5
2024-04-04,EQ,TATAPOWER,150.0,147.49,22124.0,412.19,61828.5
2024-04-05,EQ,TATAPOWER,150.0,147.49,22124.0,412.69,61903.5
2024-04-06,EQ,TATAPOWER,150.0,147.49,22124.0,412.69,61903.5
2024-04-07,EQ,TATAPOWER,150.0,147.49,22124.0,412.69,61903.5
2024-04-08,EQ,TATAPOWER,150.0,147.49,22124.0,414.43,62164.5
2024-04-09,EQ,TATAPOWER,150.0,147.49,22124.0,427.92,64188.0
2024-04-10,EQ,TATAPOWER,150.0,147.49,22124.0,429.96,64494.0
2024-04-11,EQ,TATAPOWER,150.0,147.49,22124.0,429.96,64494.0
2024-04-12,EQ,TATAPOWER,150.0,147.49,22124.0,434.94,65241.0
2024-04-13,EQ,TATAPOWER,150.0,147.49,22124.0,434.94,65241.0
2024-04-14,EQ,TATAPOWER,150.0,147.49,22124.0,434.94,65241.0
2024-04-15,EQ,TATAPOWER,150.0,147.49,22124.0,429.61,64441.5
2024-04-16,EQ,TATAPOWER,150.0,147.49,22124.0,428.42,64263.0
2024-04-17,EQ,TATAPOWER,150.0,147.49,22124.0,428.42,64263.0
2024-04-18,EQ,TATAPOWER,150.0,147.49,22124.0,427.77,64165.5
2024-04-19,EQ,TATAPOWER,150.0,147.49,22124.0,426.13,63919.5
2024-04-20,EQ,TATAPOWER,150.0,147.49,22124.0,426.13,63919.5
2024-04-21,EQ,TATAPOWER,150.0,147.49,22124.0,426.13,63919.5
2024-04-22,EQ,TATAPOWER,150.0,147.49,22124.0,425.98,63897.0
2024-04-23,EQ,TATAPOWER,150.0,147.49,22124.0,427.67,64150.5
2024-04-24,EQ,TATAPOWER,150.0,147.49,22124.0,426.33,63949.5
2024-04-25,EQ,TATAPOWER,150.0,147.49,22124.0,429.46,64419.0
2024-04-26,EQ,TATAPOWER,150.0,147.49,22124.0,434.89,65233.5
2024-04-27,EQ,TATAPOWER,150.0,147.49,22124.0,434.89,65233.5
2024-04-28,EQ,TATAPOWER,150.0,147.49,22124.0,434.89,65233.5
2024-04-29,EQ,TATAPOWER,150.0,147.49,22124.0,445.93,66889.5
2024-04-30,EQ,TATAPOWER,150.0,147.49,22124.0,447.18,67077.0
2024-05-01,EQ,TATAPOWER,150.0,147.49,22124.0,447.18,67077.0
2024-05-02,EQ,TATAPOWER,150.0,147.49,22124.0,455.74,68361.0
2024-05-03,EQ,TATAPOWER,150.0,147.49,22124.0,452.65,67897.5
2024-05-04,EQ,TATAPOWER,150.0,147.49,22124.0,452.65,67897.5
2024-05-05,EQ,TATAPOWER,150.0,147.49,22124.0,452.65,67897.5
2024-05-06,EQ,TATAPOWER,150.0,147.49,22124.0,444.24,66636.0
2024-05-07,EQ,TATAPOWER,150.0,147.49,22124.0,434.39,65158.5
2024-05-08,EQ,TATAPOWER,150.0,147.49,22124.0,433.04,64956.0
2024-05-09,EQ,TATAPOWER,150.0,147.49,22124.0,411.59,61738.5
2024-05-10,EQ,TATAPOWER,150.0,147.49,22124.0,412.94,61941.0
2024-05-11,EQ,TATAPOWER,150.0,147.49,22124.0,412.94,61941.0
2024-05-12,EQ,TATAPOWER,150.0,147.49,22124.0,412.94,61941.0
2024-05-13,EQ,TATAPOWER,150.0,147.49,22124.0,409.85,61477.5
2024-05-14,EQ,TATAPOWER,150.0,147.49,22124.0,428.37,64255.5
2024-05-15,EQ,TATAPOWER,150.0,147.49,22124.0,429.31,64396.5
2024-05-16,EQ,TATAPOWER,150.0,147.49,22124.0,431.95,64792.5
2024-05-17,EQ,TATAPOWER,150.0,147.49,22124.0,434.29,65143.5
2024-05-18,EQ,TATAPOWER,150.0,147.49,22124.0,434.29,65143.5
2024-05-19,EQ,TATAPOWER,150.0,147.49,22124.0,434.29,65143.5
2024-05-20,EQ,TATAPOWER,150.0,147.49,22124.0,434.29,65143.5
2024-05-21,EQ,TATAPOWER,150.0,147.49,22124.0,439.66,65949.0
2024-05-22,EQ,TATAPOWER,150.0,147.49,22124.0,445.64,66846.0
2024-05-23,EQ,TATAPOWER,150.0,147.49,22124.0,447.08,67062.0
2024-05-24,EQ,TATAPOWER,150.0,147.49,22124.0,445.14,66771.0
2024-05-25,EQ,TATAPOWER,150.0,147.49,22124.0,445.14,66771.0
2024-05-26,EQ,TATAPOWER,150.0,147.49,22124.0,445.14,66771.0
2024-05-27,EQ,TATAPOWER,150.0,147.49,22124.0,443.99,66598.5
2024-05-28,EQ,TATAPOWER,150.0,147.49,22124.0,434.89,65233.5
2024-05-29,EQ,TATAPOWER,150.0,147.49,22124.0,430.85,64627.5
2024-05-30,EQ,TATAPOWER,150.0,147.49,22124.0,423.39,63508.5
2024-05-31,EQ,TATAPOWER,150.0,147.49,22124.0,434.74,65211.0
2024-06-01,EQ,TATAPOWER,150.0,147.49,22124.0,434.74,65211.0
2024-06-02,EQ,TATAPOWER,150.0,147.49,22124.0,434.74,65211.0
2024-06-03,EQ,TATAPOWER,150.0,147.49,22124.0,454.45,68167.5
2024-06-04,EQ,TATAPOWER,150.0,147.49,22124.0,397.76,59664.0
2024-06-05,EQ,TATAPOWER,150.0,147.49,22124.0,420.85,63127.5
2024-06-06,EQ,TATAPOWER,150.0,147.49,22124.0,429.56,64434.0
2024-06-07,EQ,TATAPOWER,150.0,147.49,22124.0,441.51,66226.5
2024-06-08,EQ,TATAPOWER,150.0,147.49,22124.0,441.51,66226.5
2024-06-09,EQ,TATAPOWER,150.0,147.49,22124.0,441.51,66226.5
2024-06-10,EQ,TATAPOWER,150.0,147.49,22124.0,445.93,66889.5
2024-06-11,EQ,TATAPOWER,150.0,147.49,22124.0,446.33,66949.5
2024-06-12,EQ,TATAPOWER,150.0,147.49,22124.0,447.58,67137.0
2024-06-13,EQ,TATAPOWER,150.0,147.49,22124.0,449.82,67473.0
2024-06-14,EQ,TATAPOWER,150.0,147.49,22124.0,446.58,66987.0
2024-06-15,EQ,TATAPOWER,150.0,147.49,22124.0,446.58,66987.0
2024-06-16,EQ,TATAPOWER,150.0,147.49,22124.0,446.58,66987.0
2024-06-17,EQ,TATAPOWER,150.0,147.49,22124.0,446.58,66987.0
2024-06-18,EQ,TATAPOWER,150.0,147.49,22124.0,449.62,67443.0
2024-06-19,EQ,TATAPOWER,150.0,147.49,22124.0,440.31,66046.5
2024-06-20,EQ,TATAPOWER,150.0,147.49,22124.0,441.6,66240.0
2024-06-21,EQ,TATAPOWER,150.0,147.49,22124.0,436.68,65502.0
2024-06-22,EQ,TATAPOWER,150.0,147.49,22124.0,436.68,65502.0
2024-06-23,EQ,TATAPOWER,150.0,147.49,22124.0,436.68,65502.0
2024-06-24,EQ,TATAPOWER,150.0,147.49,22124.0,433.59,65038.5
2024-06-25,EQ,TATAPOWER,150.0,147.49,22124.0,428.76,64314.0
2024-06-26,EQ,TATAPOWER,150.0,147.49,22124.0,430.21,64531.5
2024-06-27,EQ,TATAPOWER,150.0,147.49,22124.0,437.42,65613.0
2024-06-28,EQ,TATAPOWER,150.0,147.49,22124.0,438.57,65785.5
2024-06-29,EQ,TATAPOWER,150.0,147.49,22124.0,438.57,65785.5
2024-06-30,EQ,TATAPOWER,150.0,147.49,22124.0,438.57,65785.5
2024-07-01,EQ,TATAPOWER,150.0,147.49,22124.0,433.39,65008.5
2024-07-02,EQ,TATAPOWER,150.0,147.49,22124.0,430.76,64614.0
2024-07-03,EQ,TATAPOWER,150.0,147.49,22124.0,431.85,64777.5
2024-07-04,EQ,TATAPOWER,150.0,147.49,22124.0,436.25,65437.5
